name,dayofweek,state_pob,capacity,price,facebook_likes,youtube_suscrs,youtube_views,instagram_folls,instagram_likes,spotify_folls,spotify_pop,twitter_folls,twitter_mencs_usa,twitter_mencs,facebook_crec,youtube_crec,instagram_crec,twitter_crec,tickets
maine,5,11536504,1400,24,778905,130170,5197482,137600,17883,313787,61,222516,1000,1000,-0.07500,0.22600,1.45300,0.15200,100
maine,4,6724540,770,23.5,778905,130170,5197482,137600,17883,313787,61,222516,1000,1000,-0.07500,0.22600,1.45300,0.15200,100
maine,5,6724540,820,19,778905,130170,5197482,137600,17883,313787,61,222516,1000,1000,-0.07500,0.22600,1.45300,0.15200,45
maluma,3,26448193,6062,110.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,5,2700551,8035,109,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,6,26448193,6895,105.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,4,26448193,5943,100.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,4,3574097,6522,67.75,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,69
maluma,5,12830632,12196,89,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,5,26448193,8567,95.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,4,5029196,4488,256.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
maluma,5,26448193,5046,114.5,272358,17038498,421052,34300000,1451500,11070064,87,5572385,1000,1000,-8.85900,100.00000,0.87500,0.13500,100
mandy gonzalez,4,6483802,40,125,1278,807,23594,61800,13668,1773,48,30772,1,8,-0.07800,1.19500,0.16200,0.24700,63
manhattan comedy night,4,8791894,1222,27.5,1278,807,23594,61800,13668,,,30772,0,0,-0.07800,1.19500,0.16200,0.24700,92
marc e bassy,5,38332521,1000,12.5,35600,120672,2427065,115600,30848,162873,68,49242,32,38,0.01700,0.79400,0.43300,-0.38600,78
marco antonio solis,4,1826341,5070,116,759052,81043,1223515,1500000,42248,987993,69,1731275,246,265,-1.93500,-9.43200,0.00000,-0.03800,84
marco antonio solis,4,26448193,9040,144.5,759052,81043,1223515,1500000,42248,987993,69,1731275,246,265,-1.93500,-9.43200,0.00000,-0.03800,97
margaret glaspy,3,5303925,1498,16.5,24497,254,42274,16800,2949,33394,41,6743,6,8,0.22500,0.35200,0.59500,0.04400,51
marian hill,2,601723,958,17,129173,386418,5760050,93700,8936,349534,62,106560,71,146,-0.00700,0.28100,0.21300,-0.51100,100
marian hill,0,26448193,900,29.5,129173,386418,5760050,93700,8936,349534,62,106560,71,146,-0.00700,0.28100,0.21300,-0.51100,82
mark lettieri,5,5988927,350,17.5,12538,200,14803,76200,20353,8267,35,4247,1,1,0.53400,3.62100,1.83700,0.87100,19
marshall tucker band,2,6392017,903,39,612978,4926,1031670,1990,806,215187,55,570,28,33,-0.04200,1.82400,4.92500,0.17500,57
marshall tucker band,4,6392017,903,40,612978,4926,1031670,1990,806,215187,55,570,28,33,-0.04200,1.82400,4.92500,0.17500,57
marty oreilly,5,38332521,500,7.5,6468,412,46466,3589,723,7544,35,461,0,0,0.52600,0.31200,0.36200,0.00000,78
marty oreilly,2,3831074,305,13.5,6468,412,46466,3589,723,7544,35,461,0,0,0.52600,0.31200,0.36200,0.00000,76
mat kearney,3,26448193,2200,31,297219,89458,848492,79400,12233,317636,63,115435,17,18,0.02200,0.07800,0.88200,-0.09700,51
matthew west,6,5686986,1174,32,235882,201121,54404127,299400,11013,311729,56,306182,95,104,-0.23800,0.75700,0.80200,0.07400,97
mavericks,3,8791894,1366,64,90965,1179,48522,12200,3322,51616,46,11016,298,677,0.13700,1.05500,1.63900,0.17200,77
max creek,5,19378102,500,22.5,15795,126,9012,2011,162,1212,8,2047,2,2,0.21500,1.98600,0.24900,-0.09800,58
max creek,4,3574097,529,38.5,15795,126,9012,2011,162,1212,8,2047,2,2,0.21500,1.98600,0.24900,-0.09800,100
maxo kream,5,9535483,400,32.5,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,40
maxo kream,3,19378102,400,32.5,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,70
maxo kream,4,9535483,350,32.5,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,46
maxo kream,6,6547629,500,35,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,73
maxo kream,0,5303925,222,9.75,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,78
maxo kream,2,11536504,400,34,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,50
maxo kream,5,26448193,350,30,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,61
maxo kream,1,4533372,370,32.5,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,48
maxo kream,3,9687653,300,34,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,72
maxo kream,3,5029196,500,34,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,87
maxo kream,4,12702379,300,32.5,18032,13183,3491460,239000,55098,124375,60,175248,48,54,0.03300,1.13000,0.83700,-0.09500,71
"mcknight, brian",6,6346105,1738,74,542619,164411,2725299,176600,16634,506847,59,119591,1,1,-0.21000,20.51300,0.39600,0.03800,79
medea,4,1826341,2518,54.75,875,15,17624,11200,2404,163,10,4635,217,286,0.11400,0.02800,1.78600,0.25900,17
mehldau brad,6,19378102,435,17.25,119310,3060,40483,2889,0,80809,48,20702,0,0,0.00800,2.85600,2.07700,0.21700,59
mehldau brad,6,19378102,435,34.5,119310,3060,40483,2889,0,80809,48,20702,0,0,0.00800,2.85600,2.07700,0.21700,59
mercyme,4,3751351,6030,42.5,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,100
mercyme,6,4814180,8240,47.5,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,99
mercyme,4,5303925,10996,47.5,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,100
mercyme,3,3046355,7804,47.5,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,92
mercyme,3,1826341,6341,44.5,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,89
mercyme,6,9883640,10505,107,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,100
mercyme,5,5303925,4314,45,952567,16730,3452798,236300,14579,603490,62,413056,141,196,0.09900,4.06800,1.39700,0.24600,92
mia dyson,6,6346105,110,24,10190,1005,228490,4218,514,4620,27,2471,0,0,-0.06900,0.49000,0.09500,-0.08100,41
miami city ballet,5,18801310,2624,65,199632,5485,355404,63500,6476,,,26041,1,1,0.01400,4.10200,0.63000,0.05800,77
michael blackson,5,9883640,1156,66,698684,50064,5777858,3000000,179357,1512,9,357237,40,47,-0.07400,1.16500,0.00000,-0.08000,44
michael blackson,6,6483802,1702,73.5,698684,50064,5777858,3000000,179357,1512,9,357237,40,47,-0.07400,1.16500,0.00000,-0.08000,16
michael jr,6,26448193,1500,30.5,239374,98075,6172832,380400,77886,2,11,47899,19,36,0.04600,1.38700,3.81200,0.08100,88
michael ray,3,9883640,800,17.5,152251,72196,16713518,267900,26413,98855,59,72677,50,81,1.03300,0.68700,5.89800,1.52500,53
midland,3,6392017,1300,10,62196,111888,102328,43000,12110,51037,61,24568,363,772,1.22700,3.49500,1.39500,1.91700,100
midnight sister,5,19378102,150,11,1598,31838,3981137,1236,311,2891,29,305,3,3,0.75100,0.46300,0.97100,1.63900,68
migos,4,9687653,7510,106.75,580399,2016717,636963297,7700000,273300,6485498,85,2387659,1000,1000,1.70000,4.02400,1.29900,1.03000,42
miguel,0,6392017,1350,46,75428,1115006,26760087,2300000,163100,1544880,83,1010932,1000,1000,-0.65600,0.52200,0.00000,0.04500,100
miguel,4,26448193,2200,34.25,75428,1115006,26760087,2300000,163100,1544880,83,1010932,1000,1000,-0.65600,0.52200,0.00000,0.04500,100
mike epps,4,8001024,5030,85,447205,175107,5549702,4000000,55208,7405,33,3370379,136,186,-1.02200,0.37700,0.00000,-0.03500,42
mike gordon,2,625741,750,26,75432,226,18410,89700,4606,10775,35,82777,102,121,0.13500,1.25500,1.33800,0.48700,100
mike love reggae,5,5029196,625,13.5,76969,205378,23854340,43400,10936,,,2588,0,0,0.33600,1.05800,1.84300,0.11600,85
mike marino,5,8791894,511,30,35684,1400,144050,58100,700,53,2,16072,5,8,-0.09800,1.02500,-0.68800,-0.26800,100
mike phillips,5,8001024,220,13.75,16559,161820,1935179,11100,513,13,0,5827,10,31,-0.03000,0.02800,0.00000,0.06900,98
million dollar quartet,5,9883640,1237,57,46641,335,61960,253,130,3108,20,2763,16,22,0.02400,1.68500,-0.79100,-0.03600,100
million dollar quartet,3,6483802,1701,52,46641,335,61960,253,130,3108,20,2763,16,22,0.02400,1.68500,-0.79100,-0.03600,61
milly,6,12702379,400,11,1241,824,40581,164,142,35900,38,120,1000,1000,0.08100,3.24300,-1.22000,1.66700,48
ministry,5,12830632,2540,18.25,430130,5272,157224,23200,6731,165436,47,13421,1000,1000,0.02000,6.17300,1.72400,1.01300,62
ministry,3,19378102,1573,37.5,430130,5272,157224,23200,6731,165436,47,13421,1000,1000,0.02000,6.17300,1.72400,1.01300,65
mipso,6,38332521,475,7.5,19035,2383,281491,10000,1354,22587,57,4583,2,3,0.21500,1.43300,0.00000,0.15300,22
mipso,1,38332521,500,13,19035,2383,281491,10000,1354,22587,57,4583,2,3,0.21500,1.43300,0.00000,0.15300,47
mipso,5,601723,660,17.5,19035,2383,281491,10000,1354,22587,57,4583,2,3,0.21500,1.43300,0.00000,0.15300,100
miranda sings,4,6547629,2754,56.5,755040,9345763,71486742,6600000,554600,30702,13,2608331,57,109,-0.33400,2.76100,0.00000,-0.60600,98
missio,2,5988927,400,16.25,27795,214167,33281,21800,3972,82347,55,8857,98,179,0.60100,4.63600,0.91700,0.63200,79
missio,5,26448193,425,18,27795,214167,33281,21800,3972,82347,55,8857,98,179,0.60100,4.63600,0.91700,0.63200,100
missio,0,5303925,375,15.5,27795,214167,33281,21800,3972,82347,55,8857,98,179,0.60100,4.63600,0.91700,0.63200,100
moe,3,625741,750,54.5,136375,40712,2349545,34500,117,64543,53,31726,1000,1000,0.09700,2.45600,1.44900,0.38800,100
molly ringwalds,4,4779736,1300,15.5,173245,127,2027,183000,71380,562,23,178151,4,4,0.00200,3.79900,5.30100,0.92600,88
molly tuttle,4,5029196,285,17.5,16044,4982,372639,9375,2849,4168,33,1316,6,15,4.33200,1.65700,4.83200,1.74800,100
moneybagg yo,3,38332521,425,75,6560,311597,56073356,570,197,481448,69,267036,425,1000,-0.15200,2.19600,0.52600,1.78600,100
monster jam,5,12830632,7871,37.5,84232,219599,8107051,19500,1330,,,18939,46,58,0.21600,1.43100,1.02600,0.24300,100
moonchild,6,5029196,625,13.5,30646,35446,4123067,36900,7985,49319,50,7052,731,1000,1.09600,5.15500,1.89700,3.29000,73
moon taxi,3,11536504,1000,24,99457,17246,3771072,35000,5092,94221,60,21199,13,14,-0.00400,0.96200,0.28600,0.09000,46
moose blood,5,6724540,750,20,92623,5778,482180,85500,8316,120404,54,51215,18,22,-0.00800,0.18100,0.11700,-0.16400,86
morgan heritage,5,38332521,1900,22.5,503916,16264,1646185,144400,3470,81988,51,79978,34,40,-0.01100,0.16900,0.83100,0.33300,58
morgan heritage,2,6724540,494,33.75,503916,16264,1646185,144400,3470,81988,51,79978,34,40,-0.01100,0.16900,0.83100,0.33300,100
morgan heritage,5,2763885,600,32.5,503916,16264,1646185,144400,3470,81988,51,79978,34,40,-0.01100,0.16900,0.83100,0.33300,100
morgan heritage,4,3831074,1310,34.25,503916,16264,1646185,144400,3470,81988,51,79978,34,40,-0.01100,0.16900,0.83100,0.33300,91
morgan heritage,4,38332521,1350,17.5,503916,16264,1646185,144400,3470,81988,51,79978,34,40,-0.01100,0.16900,0.83100,0.33300,71
motet,3,601723,500,10,57756,1116,146134,21100,986,28349,40,5927,32,42,0.19900,1.03100,0.94800,0.27000,71
motet,5,6547629,953,20,57756,1116,146134,21100,986,28349,40,5927,32,42,0.19900,1.03100,0.94800,0.27000,100
motown the musical,1,6346105,1534,57,126814,653,454615,8575,1389,36,0,13758,4,54,-0.04300,1.01400,0.05800,-0.01500,100
mountain goats,2,625741,700,11.5,134434,1732,95860,6124,1429,150418,54,165685,241,491,-0.02500,10.50200,1.53500,0.04600,89
mountain goats,4,19378102,1200,12.5,134434,1732,95860,6124,1429,150418,54,165685,241,491,-0.02500,10.50200,1.53500,0.04600,75
movement,3,26448193,300,13.5,55541,497335,66991718,31300,2545,742985,64,8612,1000,1000,0.43800,7.07000,1.59700,0.29000,44
myles kennedy,6,38332521,426,19.75,304023,22145,1663375,191000,49935,41293,48,230783,132,212,0.16900,3.05100,0.68100,-0.05800,100
national,5,18801310,3702,42.5,954330,145858,27357006,290000,20534,862100,67,358223,1000,1000,-0.01600,0.88600,0.79300,-0.06300,100
natty nation,4,5686986,400,9.6,11394,374,30546,1776,215,582,6,1347,0,0,0.42100,0.90000,0.84500,-0.22300,100
naughty professor,4,12830632,310,7.5,8783,762,105192,3504,380,3451,27,1724,0,0,0.55800,1.80100,1.17000,0.29000,100
nav,3,26448193,1550,26.5,7351,702829,79806157,1200000,368700,830241,79,481818,1000,1000,-0.12200,0.79200,0.00000,0.11100,62
neal morse,4,6724540,260,35,63160,11406,894238,6757,1968,14440,18,20939,8,9,0.01400,0.37500,0.23700,0.07200,31
neighbourhood,0,6724540,1700,33,294747,1772102,6281703,1000000,357600,2133166,73,954884,1000,1000,1.44500,0.26200,0.00000,-0.58200,99
neighbourhood,2,3831074,1418,34,294747,1772102,6281703,1000000,357600,2133166,73,954884,1000,1000,1.44500,0.26200,0.00000,-0.58200,100
new jersey symphony orchestra,5,8791894,2750,75,8992,2817,468780,1336,111,211,9,3135,0,0,0.57800,1.52200,0.22500,0.12800,47
newsboys,6,5988927,3926,55,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,50
newsboys,3,6547629,2154,61.65,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,65
newsboys,4,4533372,3966,59,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,71
newsboys,4,6483802,2240,55,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,87
newsboys,4,897934,3166,55,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,91
newsboys,6,26448193,6364,56.5,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,47
newsboys,3,9535483,3241,59,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,64
newsboys,5,19378102,3833,55,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,95
newsboys,5,4339367,2416,62.5,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,98
newsboys,5,26448193,1984,59,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,73
newsboys,6,12702379,3844,53.5,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,83
newsboys,3,4533372,2322,59,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,59
newsboys,4,9535483,1860,59,92398,790860,6157727,375800,11724,570649,57,364976,144,224,1.12800,0.22400,0.61200,0.06400,100
nick hakim,2,19378102,600,17.45,23289,4609,521950,20600,5774,53308,49,7417,7,8,0.30900,1.14900,0.97100,0.27000,99
nick swardson,5,18801310,1059,39.5,335575,2242,249414,716200,8749,32500,42,635684,10,10,-0.04200,2.75500,1.06100,0.05900,100
nicky jam,5,26448193,6582,105.25,208369,15512812,4015486097,24300000,87800,7161556,88,2112872,384,1000,-3.62000,1.44900,0.82300,0.40500,72
nicole atkins,4,12702379,200,8.5,28995,1945,173216,16900,3300,13196,39,12327,13,16,0.17600,7.32300,0.59200,0.10500,100
night ranger,3,19378102,1573,45,314028,23397,66173,5216,2901,181863,49,31008,41,54,-0.02000,0.07600,2.35800,0.18700,62
night ranger,4,18801310,650,67.5,314028,23397,66173,5216,2901,181863,49,31008,41,54,-0.02000,0.07600,2.35800,0.18700,87
nils frahm,1,3831074,800,27.5,201236,4386,59206,34200,9795,248026,63,36876,30,36,0.10500,11.38900,0.87700,0.25800,100
no age,2,19378102,500,7.5,38473,443718,27349403,6603,585,26920,35,19598,237,577,-0.03400,0.75700,-0.15100,-0.12200,57
noah cyrus,2,38332521,420,15,371402,1244783,15354272,3700000,27418,298724,72,591194,189,232,0.09700,1.85700,0.00000,0.03900,100
odesza,3,18801310,6531,47.5,496049,374597,63894826,367400,5168,756222,71,163305,371,580,0.16400,0.62000,0.95300,0.40700,86
odesza,1,8001024,4000,18.5,496049,374597,63894826,367400,5168,756222,71,163305,371,580,0.16400,0.62000,0.95300,0.40700,100
of montreal,1,5303925,592,10,278594,1208,125330,27200,8865,149911,52,82475,106,303,-0.08300,7.31000,0.00000,-0.06300,100
of montreal,3,12830632,900,37.5,278594,1208,125330,27200,8865,149911,52,82475,106,303,-0.08300,7.31000,0.00000,-0.06300,81
of montreal,3,3751351,1700,17,278594,1208,125330,27200,8865,149911,52,82475,106,303,-0.08300,7.31000,0.00000,-0.06300,25
oh hellos,3,9687653,1052,18.5,64469,14027,4580416,27300,5937,119809,55,13403,18,23,0.27100,0.46500,0.36600,0.17900,100
oh hellos,5,26448193,2200,19,64469,14027,4580416,27300,5937,119809,55,13403,18,23,0.27100,0.46500,0.36600,0.17900,68
oh hellos,6,26448193,1400,17.5,64469,14027,4580416,27300,5937,119809,55,13403,18,23,0.27100,0.46500,0.36600,0.17900,45
oh wonder,1,18801310,896,25.5,260854,580850,5188781,212100,85800,679506,71,182290,148,161,0.09400,0.96000,1.13200,-0.02900,51
old crow medicine show,5,601723,2519,60,505688,13534,1612891,28500,2634,226695,55,38730,22,32,0.00100,0.62000,0.70200,0.19600,100
omni,6,19378102,250,11,6766,72678,686461,4606,1344,8291,37,1061,834,1000,0.73900,0.24000,1.06400,0.56600,100
on your feet,1,12702379,2566,64.5,24908,1860,2027787,56200,31524,6,0,12140,311,740,0.29300,0.12300,4.09300,4.87600,100
outlaws,4,19378102,402,19.25,159726,977496,18299034,9751,599,84488,44,1818,504,900,-0.01700,1.40800,0.22600,0.93500,100
pack ad,3,5988927,400,11.5,22344,187,11188,3685,538,18710,37,5403,3,3,0.07200,5.98000,1.14000,0.29600,15
panda bear,0,601723,576,12.5,154028,991,122427,75100,7758,107643,50,18556,85,173,-0.05700,0.66700,1.06500,-0.01100,100
panda bear,4,6547629,953,22.5,154028,991,122427,75100,7758,107643,50,18556,85,173,-0.05700,0.66700,1.06500,-0.01100,100
papadosio,4,9535483,1050,22.5,122653,7469,1258233,44100,3841,47108,43,20727,19,26,0.01500,0.28300,0.22700,0.07700,100
papa roach,1,19378102,1573,43.5,882512,834422,11596505,607200,50540,2107551,71,580985,173,279,-0.70700,0.34200,0.56000,0.26200,100
parkway drive,2,9883640,1500,25.5,256242,30838,695167,332600,46395,448442,65,128116,67,71,-0.23500,0.09400,0.81200,0.08400,100
parkway drive,2,12702379,900,25,256242,30838,695167,332600,46395,448442,65,128116,67,71,-0.23500,0.09400,0.81200,0.08400,88
party thieves,3,9883640,250,15,176848,389,13456,49100,5884,20021,39,16697,0,1,-0.11100,16.96600,0.61100,-0.10800,57
party thieves,3,9883640,250,15,176848,389,13456,49100,5884,20021,39,16697,0,1,-0.11100,16.96600,0.61100,-0.10800,57
pat benatar neil giraldo,1,12830632,1746,200,565037,6623,34535,13600,4588,517,9,24499,2,3,0.00700,2.41200,2.20600,0.15900,45
pat benatar neil giraldo,2,19378102,1573,67.25,565037,6623,34535,13600,4588,517,9,24499,2,3,0.00700,2.41200,2.20600,0.15900,100
pat benatar neil giraldo,3,8791894,1366,89,565037,6623,34535,13600,4588,517,9,24499,2,3,0.00700,2.41200,2.20600,0.15900,77
patti labelle,6,18801310,3477,118.5,22084,9502,685938,634300,29211,312558,51,284786,80,130,0.26300,4.08000,0.07900,0.24300,76
patti labelle,3,12702379,2591,95,22084,9502,685938,634300,29211,312558,51,284786,80,130,0.26300,4.08000,0.07900,0.24300,71
paul thorn,4,18801310,650,31,57122,7111,1374455,5557,608,9447,32,7948,14,19,0.14700,0.51400,0.82800,0.36500,98
paul thorn,5,18801310,473,30,57122,7111,1374455,5557,608,9447,32,7948,14,19,0.14700,0.51400,0.82800,0.36500,40
paul thorn,4,9687653,650,35,57122,7111,1374455,5557,608,9447,32,7948,14,19,0.14700,0.51400,0.82800,0.36500,89
paul thorn,5,4625364,1350,22.5,57122,7111,1374455,5557,608,9447,32,7948,14,19,0.14700,0.51400,0.82800,0.36500,29
penguin prison,3,26448193,425,16,36813,5643,1015181,4842,679,46042,46,7520,6,6,-0.05200,0.10200,0.28900,0.01300,56
penguin prison,3,5303925,228,7.25,36813,5643,1015181,4842,679,46042,46,7520,6,6,-0.05200,0.10200,0.28900,0.01300,52
peppa pig live,3,38332521,1357,41.5,23324,5240691,254041115,321,96,,,5368,3,3,0.06000,0.32300,-0.31200,0.16800,100
peppa pig live,6,2700551,2016,36.5,23324,5240691,254041115,321,96,,,5368,3,3,0.06000,0.32300,-0.31200,0.16800,100
peppa pig live,5,19378102,2678,96,23324,5240691,254041115,321,96,,,5368,3,3,0.06000,0.32300,-0.31200,0.16800,100
peppa pig live,3,38332521,1357,41.5,23324,5240691,254041115,321,96,,,5368,3,3,0.06000,0.32300,-0.31200,0.16800,100
perpetual groove,4,601723,551,10,52277,553,61589,7407,465,29095,41,852,7,10,-0.00200,1.61600,0.48600,-0.11700,100
peter frampton,4,989415,1450,129.725,230428,15069,1885499,34600,6533,294040,56,91568,134,167,-0.21700,2.01500,0.28900,0.28300,88
peter frampton,1,38332521,1628,59.5,230428,15069,1885499,34600,6533,294040,56,91568,134,167,-0.21700,2.01500,0.28900,0.28300,84
peter hook the light,5,6547629,953,26.5,81993,5092,632474,30800,9442,5721,20,64342,4,4,0.05900,0.52700,0.32500,0.34500,100
peter hook the light,4,12830632,1150,37,81993,5092,632474,30800,9442,5721,20,64342,4,4,0.05900,0.52700,0.32500,0.34500,100
pete the cat,0,8791894,1222,11.875,81993,5092,632474,30800,9442,,,64342,18,24,0.05900,0.52700,0.32500,0.34500,100
phillip phillips,5,6346105,787,30,223050,489660,386095,264300,29182,496300,59,648174,39,40,-0.47800,0.22100,-0.07600,-0.14700,100
phoebe bridgers,5,38332521,485,15.5,28585,536,77786,51300,33250,46275,63,18462,57,66,0.80800,5.33300,4.67800,3.64500,100
phoebe bridgers,2,12830632,515,16,28585,536,77786,51300,33250,46275,63,18462,57,66,0.80800,5.33300,4.67800,3.64500,100
phoebe bridgers,3,5686986,400,11,28585,536,77786,51300,33250,46275,63,18462,57,66,0.80800,5.33300,4.67800,3.64500,100
phutureprimitive,5,989415,550,7.5,114532,7350,548338,13100,1045,33355,36,11582,4,4,-0.07200,0.40500,0.00000,-0.06000,54
piano guys,5,5686986,4750,95.5,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,87
piano guys,4,8791894,2753,94,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,81
piano guys,2,6346105,2255,67.5,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,100
piano guys,3,12702379,1488,85,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,82
piano guys,4,11536504,2177,82.25,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,99
piano guys,2,26448193,2324,96.25,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,93
piano guys,2,19378102,993,97.25,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,90
piano guys,5,12702379,1500,82,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,100
piano guys,1,6547629,2284,107.5,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,85
piano guys,3,4339367,2503,84.625,680845,6204679,406088701,215700,20835,779006,64,198,45,53,-0.09200,0.68300,0.27800,1.01000,71
piff the magic dragon,4,6547629,1099,14.5,174674,103685,2588256,114000,4061,,,103935,6,7,0.05400,2.71200,0.26300,-0.14400,80
pigeons playing ping pong,3,19378102,877,18.335,51526,4557,1014480,35600,4078,32581,46,5584,2,5,0.78200,1.57900,3.93300,1.25400,100
pigeons playing ping pong,4,9687653,982,17,51526,4557,1014480,35600,4078,32581,46,5584,2,5,0.78200,1.57900,3.93300,1.25400,100
pink,2,2763885,14254,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,0,38332521,11872,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,2700551,17019,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,4,38332521,16125,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,12702379,16708,126.35,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,2,38332521,9597,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,1,38332521,12721,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,26448193,12807,227.725,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,2,19378102,15143,147.725,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,2,19378102,15143,147.725,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,0,6547629,16201,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,0,6547629,16201,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
